"","PortID","PortName","allExpValYr","cntValYr","cntValWtYr","time","Year","State","PortNameTiCase","County_GEOID","CountyName"
"746","2501","SAN DIEGO, CA",1962260002,61928740,17191620,"2016-12","2016"," CA","San Diego","06073","San Diego"
"747","2704","LOS ANGELES, CA",32727187415,27372053315,13751241400,"2016-12","2016"," CA","Los Angeles","06037","Los Angeles"
"748","2709","LONG BEACH, CA",32420163662,26544168090,12369497288,"2016-12","2016"," CA","Long Beach","06059","Orange"
"749","0101","PORTLAND, ME",266295593,162465906,35129468,"2017-12","2017"," ME","Portland","23005","Cumberland"
"750","0102","BANGOR, ME",927639188,724532,26449,"2017-12","2017"," ME","Bangor","23019","Penobscot"
"751","0103","EASTPORT, ME",114778146,518418,23802,"2017-12","2017"," ME","Eastport","23029","Washington"
"752","0105","VANCEBORO, ME",30764672,0,0,"2017-12","2017"," ME","Vanceboro","23029","Washington"
"753","0106","HOULTON, ME",1030474228,0,0,"2017-12","2017"," ME","Houlton","23003","Aroostook"
"754","0107","FORT FAIRFIELD, ME",11206496,0,0,"2017-12","2017"," ME","Fort Fairfield","23003","Aroostook"
"755","0108","VAN BUREN, ME",30674509,0,0,"2017-12","2017"," ME","Van Buren","23003","Aroostook"
"756","0109","MADAWASKA, ME",30030115,0,0,"2017-12","2017"," ME","Madawaska","23003","Aroostook"
"757","0110","FORT KENT, ME",11382819,0,0,"2017-12","2017"," ME","Fort Kent","23003","Aroostook"
"758","0111","BATH, ME",77082,17500,3425,"2017-12","2017"," ME","Bath","23005","Cumberland"
"759","0112","BAR HARBOR, ME",2360418,0,0,"2017-12","2017"," ME","Bar Harbor","23009","Hancock"
"760","0115","CALAIS, ME",1304972896,975142,829655,"2017-12","2017"," ME","Calais","23029","Washington"
"761","0118","LIMESTONE, ME",3358992,0,0,"2017-12","2017"," ME","Limestone","23003","Aroostook"
"762","0121","ROCKLAND, ME",683760,309115,35129,"2017-12","2017"," ME","Rockland","23013","Knox"
"763","0122","JONESPORT, ME",210670,210670,186147,"2017-12","2017"," ME","Jonesport","23029","Washington"
"764","0131","PORTSMOUTH, NH",995902450,114433457,9222448,"2017-12","2017"," NH","Portsmouth","33015","Rockingham"
"765","0132","BELFAST, ME",958984,40695,11887,"2017-12","2017"," ME","Belfast","23027","Waldo"
"766","0152","SEARSPORT, ME",15414384,96401,83661,"2017-12","2017"," ME","Searsport","23027","Waldo"
"767","0401","BOSTON, MA",1558383552,930560696,838785639,"2017-12","2017"," MA","Boston","25021","Norfolk"
"768","0402","SPRINGFIELD, MA",14665801,0,0,"2017-12","2017"," MA","Springfield","25013","Hampden"
"769","0403","WORCESTER, MA",43306926,2654271,123324,"2017-12","2017"," MA","Worcester","25027","Worcester"
"770","0404","GLOUCESTER, MA",759904,239162,233493,"2017-12","2017"," MA","Gloucester","25009","Essex"
"771","0405","NEW BEDFORD, MA",12612284,663079,91726,"2017-12","2017"," MA","New Bedford","25005","Bristol"
"772","0406","PLYMOUTH, MA",309424,296266,444816,"2017-12","2017"," MA","Plymouth","25023","Plymouth"
"773","0407","FALL RIVER, MA",103890,5416,36,"2017-12","2017"," MA","Fall River","44005","Newport"
"774","0408","SALEM, MA",655692,655692,237401,"2017-12","2017"," MA","Salem","25009","Essex"
"775","0410","BRIDGEPORT, CT",14375254,24198,20026,"2017-12","2017"," CT","Bridgeport","09001","Fairfield"
"776","0411","HARTFORD, CT",273288876,44513,2472,"2017-12","2017"," CT","Hartford","09003","Hartford"
"777","0412","NEW HAVEN, CT",71786924,10251805,36994653,"2017-12","2017"," CT","New Haven","09009","New Haven"
"778","0413","NEW LONDON, CT",24000,24000,48000,"2017-12","2017"," CT","New London","09011","New London"
"779","0501","NEWPORT, RI",39375716,4993685,115493,"2017-12","2017"," RI","Newport","44005","Newport"
"780","0502","PROVIDENCE, RI",225637061,12465783,39088214,"2017-12","2017"," RI","Providence","44007","Providence"
"781","0503","MELLVILLE, RI",49458,0,0,"2017-12","2017"," RI","Mellville","44005","Newport"
"782","0701","OGDENSBURG, NY",551673971,0,0,"2017-12","2017"," NY","Ogdensburg","36089","St. Lawrence"
"783","0704","MASSENA, NY",209954250,358606,26933,"2017-12","2017"," NY","Massena","36089","St. Lawrence"
"784","0706","CAPE VINCENT, NY",1070147,0,0,"2017-12","2017"," NY","Cape Vincent","36045","Jefferson"
"785","0708","ALEXANDRIA BAY, NY",6315900384,3250990,754605,"2017-12","2017"," NY","Alexandria Bay","36045","Jefferson"
"786","0714","CLAYTON, NY",1079805,0,0,"2017-12","2017"," NY","Clayton","36045","Jefferson"
"787","0901","BUFFALO-NIAGARA FALLS, NY",42335080820,164639725,19248594,"2017-12","2017"," NY","Buffalo-Niagara Falls","36029","Erie"
"788","0903","ROCHESTER, NY",13802086,434921,206256,"2017-12","2017"," NY","Rochester","36055","Monroe"
"789","0904","OSWEGO, NY",1253133,0,0,"2017-12","2017"," NY","Oswego","36075","Oswego"
"790","0905","SODUS POINT, NY",315560,0,0,"2017-12","2017"," NY","Sodus Point","36117","Wayne"
"791","0906","SYRACUSE, NY",113072899,0,0,"2017-12","2017"," NY","Syracuse","36067","Onondaga"
"792","1001","NEW YORK, NY",32136561087,27199625983,8707627431,"2017-12","2017"," NY","New York","36005","Bronx"
"793","1002","ALBANY, NY",275877022,9619609,810489,"2017-12","2017"," NY","Albany","36001","Albany"
"794","1101","PHILADELPHIA, PA",5283100948,2398772864,577350257,"2017-12","2017"," PA","Philadelphia","42017","Bucks"
"795","1102","CHESTER, PA",2204832853,1900025045,225309273,"2017-12","2017"," PA","Chester","42045","Delaware"
"796","1103","WILMINGTON, DE",3104766083,1015613295,360236262,"2017-12","2017"," DE","Wilmington","34033","Salem"
"797","1104","PITTSBURGH, PA",166647998,0,0,"2017-12","2017"," PA","Pittsburgh","42003","Allegheny"
"798","1105","PAULSBORO, NJ",32863187,114151,179842,"2017-12","2017"," NJ","Paulsboro","42045","Delaware"
"799","1107","CAMDEN, NJ",26588859,10211523,1065722,"2017-12","2017"," NJ","Camden","42101","Philadelphia"
"800","1113","GLOUCESTER CITY, NJ",69939262,56644514,68762095,"2017-12","2017"," NJ","Gloucester City","34015","Gloucester"
"801","1304","CRISFIELD, MD",6795,0,0,"2017-12","2017"," MD","Crisfield","24039","Somerset"
"802","1301","ANNAPOLIS, MD",22707274,12072096,2537281,"2017-12","2017"," MD","Annapolis","24003","Anne Arundel"
"803","1302","CAMBRIDGE, MD",101351,0,0,"2017-12","2017"," MD","Cambridge","24019","Dorchester"
"804","1303","BALTIMORE, MD",15863383108,5996752789,2282132191,"2017-12","2017"," MD","Baltimore","24005","Baltimore"
"805","1401","NORFOLK-NEWPORT NEWS, VA",27004027667,21339673966,9723725706,"2017-12","2017"," VA","Norfolk-Newport News","51811","Virginia Beach"
"806","1404","RICHMOND-PETERSBURG, VA",63761034,5874660,2062721,"2017-12","2017"," VA","Richmond-Petersburg","51812","Virginia Beach"
"807","1409","CHARLESTON, WV",263218,0,0,"2017-12","2017"," WV","Charleston","51813","Virginia Beach"
"808","1410","FRONT ROYAL, VA",18814,0,0,"2017-12","2017"," VA","Front Royal","51187","Warren"
"809","1501","WILMINGTON, NC",4459870141,3780776851,1115230769,"2017-12","2017"," NC","Wilmington","37129","New Hanover"
"810","1502","WINSTON-SALEM, NC",11873278,0,0,"2017-12","2017"," NC","Winston-Salem","37067","Forsyth"
"811","1503","DURHAM, NC",435392599,0,0,"2017-12","2017"," NC","Durham","37183","Wake"
"812","1511","BEAUFORT-MOREHEAD CITY, NC",259399881,319319,285424,"2017-12","2017"," NC","Beaufort-Morehead Cty","37031","Carteret"
"813","1512","CHARLOTTE, NC",843717290,0,0,"2017-12","2017"," NC","Charlotte","45091","York"
"814","1601","CHARLESTON, SC",30920912949,15595715217,6607850886,"2017-12","2017"," SC","Charleston","45019","Charleston"
"815","1602","GEORGETOWN, SC",729714,150540,83741,"2017-12","2017"," SC","Georgetown","45043","Georgetown"
"816","1604","COLUMBIA, SC",167491,0,0,"2017-12","2017"," SC","Columbia","45079","Richland"
"817","1701","BRUNSWICK, GA",6021334986,306095074,46889526,"2017-12","2017"," GA","Brunswick","13127","Glynn"
"818","1703","SAVANNAH, GA",26393953393,20141175281,12289000939,"2017-12","2017"," GA","Savannah","13103","Effingham"
"819","1704","ATLANTA, GA",16733551702,0,0,"2017-12","2017"," GA","Atlanta","13067","Cobb"
"820","1801","TAMPA, FL",2006521734,84237154,132322306,"2017-12","2017"," FL","Tampa","12057","Hillsborough"
"821","1803","JACKSONVILLE, FL",6081081624,3251489089,1094150135,"2017-12","2017"," FL","Jacksonville","12089","Nassau"
"822","1805","FERNANDINA, FL",139388410,94250655,66040603,"2017-12","2017"," FL","Fernandina Beach","12089","Nassau"
"823","1808","ORLANDO, FL",1756343276,0,0,"2017-12","2017"," FL","Orlando","12097","Osceola"
"824","1814","ST. PETERSBURG, FL",1009674,187855,55065,"2017-12","2017"," FL","St. Petersburg","12057","Hillsborough"
"825","1816","PORT CANAVERAL, FL",68641061,22279245,30056554,"2017-12","2017"," FL","Port Canaveral","12009","Brevard"
"826","1818","PANAMA CITY, FL",647692812,342313781,76389584,"2017-12","2017"," FL","Panama City","12005","Bay"
"827","1819","PENSACOLA, FL",12432503,0,0,"2017-12","2017"," FL","Pensacola","12113","Santa Rosa"
"828","1821","PORT MANATEE, FL",97808703,26554095,42406804,"2017-12","2017"," FL","Port Manatee","12081","Manatee"
"829","1901","MOBILE, AL",4585145070,2122719574,1604641491,"2017-12","2017"," AL","Mobile","01003","Baldwin"
"830","1902","GULFPORT, MS",1025263359,922975228,683185243,"2017-12","2017"," MS","Gulfport","28047","Harrison"
"831","1903","PASCAGOULA, MS",3011662484,381657825,540837240,"2017-12","2017"," MS","Pascagoula","28059","Jackson"
"832","1904","BIRMINGHAM, AL",229382903,0,0,"2017-12","2017"," AL","Birmingham","01073","Jefferson"
"833","1910","HUNTSVILLE, AL",1762879956,469002,501640,"2017-12","2017"," AL","Huntsville","01103","Morgan"
"834","2001","MORGAN CITY, LA",493520638,8362147,1928457,"2017-12","2017"," LA","Morgan City","22101","St. Mary"
"835","2002","NEW ORLEANS, LA",62210253318,5780473025,3698308978,"2017-12","2017"," LA","New Orleans","22071","Orleans"
"836","2004","BATON ROUGE, LA",7562692558,90606462,380238797,"2017-12","2017"," LA","Baton Rouge","22121","West Baton Rouge"
"837","2010","GRAMERCY, LA",14635527579,58405031,153534604,"2017-12","2017"," LA","Gramercy","22093","St. James"
"838","2011","GREENVILLE, MS",141061,18562,22453,"2017-12","2017"," MS","Greenville","05017","Chicot"
"839","2015","VICKSBURG, MS",259190,0,0,"2017-12","2017"," MS","Vicksburg","22065","Madison"
"840","2017","LAKE CHARLES, LA",6643271997,37162363,127951759,"2017-12","2017"," LA","Lake Charles","22019","Calcasieu"
"841","2018","SHREVEPORT-BOSSIER CITY, LA",39063499,0,0,"2017-12","2017"," LA","Shreveport/Bossier City","22017","Caddo "
"842","2101","PORT ARTHUR, TX",5678579254,25529315,48366907,"2017-12","2017"," TX","Port Arthur","22023","Cameron"
"843","2103","ORANGE, TX",90431,90431,30953,"2017-12","2017"," TX","Orange","48361","Orange"
"844","2104","BEAUMONT, TX",11123310891,15566493,10371253,"2017-12","2017"," TX","Beaumont","48199","Hardin"
"845","2501","SAN DIEGO, CA",789898095,101825514,25770448,"2017-12","2017"," CA","San Diego","06073","San Diego"
"846","2704","LOS ANGELES, CA",35496551629,31372079858,16144648125,"2017-12","2017"," CA","Los Angeles","06037","Los Angeles"
"847","2709","LONG BEACH, CA",33798992658,28281655276,11952314132,"2017-12","2017"," CA","Long Beach","06059","Orange"
"848","2712","VENTURA, CA",151617,0,0,"2017-12","2017"," CA","Ventura","06111","Ventura"
"849","2713","PORT HUENEME, CA",883662264,351546268,86726516,"2017-12","2017"," CA","Port Hueneme","06111","Ventura"
"850","2719","MORRO BAY, CA",1148178,9767,382,"2017-12","2017"," CA","Morro Bay","06079","San Luis Obispo"
"851","2802","EUREKA, CA",18586209,2597271,45795087,"2017-12","2017"," CA","Eureka","06023","Humboldt"
"852","2805","MONTEREY, CA",332953,231223,163951,"2017-12","2017"," CA","Monterey","06053","Monterey"
"853","2809","SAN FRANCISCO, CA",2160815279,88753069,8354349,"2017-12","2017"," CA","San Francisco","06081","San Mateo"
"854","2810","STOCKTON, CA",339555009,11234132,30569919,"2017-12","2017"," CA","Stockton","06077","San Joaquin"
"855","2811","OAKLAND, CA",19619527690,15768923868,7424392223,"2017-12","2017"," CA","Oakland","06001","Alameda"
"856","2812","RICHMOND, CA",1528257422,231167464,336854286,"2017-12","2017"," CA","Richmond","06001","Alameda"
"857","2815","CROCKETT, CA",18983,18983,901,"2017-12","2017"," CA","Crockett","06013","Contra Costa"
"858","2820","MARTINEZ, CA",703632786,18956622,38588337,"2017-12","2017"," CA","Martinez","06013","Contra Costa"
"859","2821","REDWOOD CITY, CA",28475465,0,0,"2017-12","2017"," CA","Redwood City","06081","San Mateo"
"860","2827","SELBY, CA",19097052,0,0,"2017-12","2017"," CA","Selby","06013","Contra Costa"
"861","2829","SAN PABLO BAY, CA",21832879,21700128,24001979,"2017-12","2017"," CA","San Pablo Bay","06013","Contra Costa"
"862","2830","CARQUINEZ STRAIT, CA",111610683,0,0,"2017-12","2017"," CA","Carquinez Strait","06013","Contra Costa"
"863","2901","ASTORIA, OR",47934723,0,0,"2017-12","2017"," OR","Astoria","41007","Clatsop"
"864","2902","NEWPORT, OR",29180,0,0,"2017-12","2017"," OR","Newport","41041","Lincoln"
"865","2903","COOS BAY, OR",137350884,0,0,"2017-12","2017"," OR","Coos Bay","41011","Coos"
"866","2904","PORTLAND, OR",5033247805,36148439,115770561,"2017-12","2017"," OR","Portland","41067","Washington"
"867","2905","LONGVIEW, WA",2644401458,11478749,59678592,"2017-12","2017"," WA","Longview","53015","Cowlitz"
"868","2908","VANCOUVER, WA",1984173798,14992258,6578193,"2017-12","2017"," WA","Vancouver","53011","Clark"
"869","2909","KALAMA, WA",3363889024,44129781,235840559,"2017-12","2017"," WA","Kalama","53015","Cowlitz"
"870","3001","SEATTLE, WA",8263384633,5070936700,4593097592,"2017-12","2017"," WA","Seattle","53035","Kitsap"
"871","3002","TACOMA, WA",9717812522,7331750803,5989285255,"2017-12","2017"," WA","Tacoma","53053","Pierce"
"872","3003","ABERDEEN-HOQUIAM, WA",1642030202,327585453,25089802,"2017-12","2017"," WA","Aberdeen","53027","Grays Harbor"
"873","3004","BLAINE, WA",15210341563,47882579,6054222,"2017-12","2017"," WA","Blaine","53073","Whatcom"
"874","3005","BELLINGHAM, WA",510327963,3348748,1510641,"2017-12","2017"," WA","Bellingham","53073","Whatcom"
"875","3006","EVERETT, WA",21976833409,37204010,17184676,"2017-12","2017"," WA","Everett","53061","Snohomish"
"876","3007","PORT ANGELES, WA",104378526,0,0,"2017-12","2017"," WA","Port Angeles","53009","Clallam"
"877","3008","PORT TOWNSEND, WA",1468040,0,0,"2017-12","2017"," WA","Port Townsend","53031","Jefferson"
"878","3009","SUMAS, WA",1484001997,0,0,"2017-12","2017"," WA","Sumas","53073","Whatcom"
"879","3010","ANACORTES, WA",655043311,147894,336769,"2017-12","2017"," WA","Anacortes","53057","Skagit"
"880","3014","FRIDAY HARBOR, WA",587314,0,0,"2017-12","2017"," WA","Friday Harbor","53055","San Juan"
"881","3023","LYNDEN, WA",362516044,0,0,"2017-12","2017"," WA","Lynden","53073","Whatcom"
"882","3026","OLYMPIA, WA",117604006,1811787,9014500,"2017-12","2017"," WA","Olympia","53067","Thurston"
"883","3101","JUNEAU, AK",141970608,483949,9,"2017-12","2017"," AK","Juneau","02105","Hoonah-Angoon"
"884","3102","KETCHIKAN, AK",45010003,908518,313138,"2017-12","2017"," AK","Ketchikan","02130","Ketchikan Gateway"
"885","3103","SKAGWAY, AK",153526965,0,0,"2017-12","2017"," AK","Skagway","02230","Skagway"
"886","3105","WRANGELL, AK",2396807,2198607,655677,"2017-12","2017"," AK","Wrangell","02275","Wrangell"
"887","3111","FAIRBANKS, AK",1994137,0,0,"2017-12","2017"," AK","Fairbanks","02090","Fairbanks North Star"
"888","3115","SITKA, AK",43957,0,0,"2017-12","2017"," AK","Sitka","02105","Hoonah-Angoon"
"889","3126","ANCHORAGE, AK",19366125882,1272901724,458001042,"2017-12","2017"," AK","Anchorage","02170","Matanuska-Susitna"
"890","3201","HONOLULU, HI",377824124,99489660,135724561,"2017-12","2017"," HI","Honolulu","15003","Honolulu"
"891","3202","HILO, HI",25958085,11927966,13003229,"2017-12","2017"," HI","Hilo","15001","Hawaii"
"892","3203","KAHULUI, HI",3727951,3006566,4339953,"2017-12","2017"," HI","Kahului","15009","Maui"
"893","3206","KONA, HI",226558328,961788,4595106,"2017-12","2017"," HI","Kona","15001","Hawaii"
"894","3501","MINNEAPOLIS-ST. PAUL, MN",1434385585,0,0,"2017-12","2017"," MN","Minneapolis-St. Paul","27054","Hennepin"
"895","3510","DULUTH, MN - SUPERIOR, WI",453708126,3484473,12758340,"2017-12","2017"," WI","Duluth","55031","Douglas"
"896","3604","INTERNATIONAL FALLS-RANIER, MN",4520600346,87882736,83880902,"2017-12","2017"," MN","International Falls","27071","Koochiching"
"897","3701","MILWAUKEE, WI",178140917,49657342,1956159,"2017-12","2017"," WI","Milwaukee","55133","Waukesha"
"898","3702","MARINETTE, WI",202566,185340,2304,"2017-12","2017"," WI","Marinette","55075","Marinette"
"899","3703","GREEN BAY, WI",220577558,1418640,53524,"2017-12","2017"," WI","Green Bay","55009","Brown"
"900","3706","MANITOWOC, WI",123007,111285,37328,"2017-12","2017"," WI","Manitowoc","55071","Manitowoc"
"901","3707","SHEBOYGAN, WI",101604,101604,22318,"2017-12","2017"," WI","Sheboygan","55117","Sheboygan"
"902","3708","RACINE, WI",389708,0,0,"2017-12","2017"," WI","Racine","55101","Racine"
"903","3801","DETROIT, MI",78306028883,124756500,40010948,"2017-12","2017"," MI","Detroit","26125","Oakland"
"904","3802","PORT HURON, MI",47324153002,644602474,112623389,"2017-12","2017"," MI","Port Huron","26147","St. Clair"
"905","3803","SAULT STE MARIE, MI",1233589951,1108639,74994,"2017-12","2017"," MI","Sault Ste. Marie","26033","Chippewa"
"906","3806","GRAND RAPIDS, MI",10131312,0,0,"2017-12","2017"," MI","Grand Rapids","26081","Kent"
"907","3808","ESCANABA, MI",1141950,0,0,"2017-12","2017"," MI","Escanaba","26041","Delta"
"908","3809","MARQUETTE, MI",94058030,0,0,"2017-12","2017"," MI","Marquette","26103","Marquette"
"909","3814","ALGONAC, MI",10944594,0,0,"2017-12","2017"," MI","Algonac","26147","St. Clair"
"910","3815","MUSKEGON, MI",58697,45521,17976,"2017-12","2017"," MI","Muskegon","26121","Muskegon"
"911","3816","GRAND HAVEN, MI",81607,46392,843,"2017-12","2017"," MI","Grand Haven","26139","Ottawa"
"912","3818","ROGERS CITY, MI",649081,0,0,"2017-12","2017"," MI","Rogers City","26141","Presque Isle"
"913","3843","ALPENA, MI",5791944,45290,2188,"2017-12","2017"," MI","Alpena","26007","Alpena"
"914","3901","CHICAGO, IL",47829897517,141179465,40140764,"2017-12","2017"," IL","Chicago","17043","DuPage"
"915","3902","PEORIA, IL",13220644,0,0,"2017-12","2017"," IL","Peoria","17143","Peoria"
"916","3905","GARY, IN",14443081,167505,4983,"2017-12","2017"," IN","Gary","18127","Porter"
"917","4101","CLEVELAND, OH",32888309718,12527261,4433003,"2017-12","2017"," OH","Cleveland","39035","Cuyahoga"
"918","4102","CINCINNATI-LAWRENCEBURG, OH",5271200229,0,0,"2017-12","2017"," OH","Cincinnati","39061","Hamilton"
"919","4103","COLUMBUS, OH",531548465,0,0,"2017-12","2017"," OH","Columbus","39045","Fairfield"
"920","4104","DAYTON, OH",15366045,0,0,"2017-12","2017"," OH","Dayton","39113","Montgomery"
"921","4105","TOLEDO-SANDUSKY, OH",625753968,0,0,"2017-12","2017"," OH","Toledo","39173","Wood"
"922","4106","ERIE, PA",4980811,0,0,"2017-12","2017"," PA","Erie","42049","Erie"
"923","4117","HURON, OH",5512566,0,0,"2017-12","2017"," OH","Huron","39043","Erie"
"924","4121","LORAIN, OH",29614614,40528,21546,"2017-12","2017"," OH","Lorain","39093","Lorain"
"925","5201","MIAMI, FL",9469028135,7661473677,2250119388,"2017-12","2017"," FL","Miami","12086","Miami-Dade"
"926","5202","KEY WEST, FL",21575661,427707,181139,"2017-12","2017"," FL","Key West","12087","Monroe"
"927","5203","PORT EVERGLADES, FL",12101687169,9861552003,1945513346,"2017-12","2017"," FL","Port Everglades","12011","Broward"
"928","5204","WEST PALM BEACH, FL",1775795133,1505322468,553666684,"2017-12","2017"," FL","West Palm Beach","12099","Palm Beach"
"929","5205","FORT PIERCE, FL",15803339,708889,25340,"2017-12","2017"," FL","Fort Pierce","12111","St. Lucie"
"930","5301","HOUSTON, TX",71779370038,27453897124,13249170373,"2017-12","2017"," TX","Houston","48339","Montgomery"
"931","5306","TEXAS CITY, TX",5174100616,490011702,487686022,"2017-12","2017"," TX","Texas City","48071","Chambers"
"932","5310","GALVESTON, TX",1601353164,125346403,86275757,"2017-12","2017"," TX","Galveston","48167","Galveston"
"933","5311","FREEPORT, TX",5568180129,890176754,1272946817,"2017-12","2017"," TX","Freeport","48039","Brazoria"
"934","5312","CORPUS CHRISTI, TX",15780975024,14109418,2726466,"2017-12","2017"," TX","Corpus Christi","48409","San Patricio"
"935","5313","PORT LAVACA, TX",659176696,16202088,42026470,"2017-12","2017"," TX","Port Lavaca","48057","Calhoun"
"936","5401","WASHINGTON, DC",5845962300,893267,147140,"2017-12","2017"," DC","Washington","51013","Arlington"
"937","5402","ALEXANDRIA, VA",39642383,180764,427444,"2017-12","2017"," VA","Alexandria","51059","Fairfax"
"938","0101","PORTLAND, ME",351642662,223857150,42024600,"2018-12","2018"," ME","Portland","23005","Cumberland"
"939","0102","BANGOR, ME",907187542,387911,27301,"2018-12","2018"," ME","Bangor","23019","Penobscot"
"940","0103","EASTPORT, ME",208773644,44701293,75056305,"2018-12","2018"," ME","Eastport","23029","Washington"
"941","0105","VANCEBORO, ME",27259533,0,0,"2018-12","2018"," ME","Vanceboro","23029","Washington"
"942","0106","HOULTON, ME",1024257929,0,0,"2018-12","2018"," ME","Houlton","23003","Aroostook"
"943","0107","FORT FAIRFIELD, ME",10901504,0,0,"2018-12","2018"," ME","Fort Fairfield","23003","Aroostook"
"944","0108","VAN BUREN, ME",43543079,0,0,"2018-12","2018"," ME","Van Buren","23003","Aroostook"
"945","0109","MADAWASKA, ME",8713155,0,0,"2018-12","2018"," ME","Madawaska","23003","Aroostook"
"946","0110","FORT KENT, ME",14086713,0,0,"2018-12","2018"," ME","Fort Kent","23003","Aroostook"
"947","0111","BATH, ME",2825,0,0,"2018-12","2018"," ME","Bath","23005","Cumberland"
"948","0112","BAR HARBOR, ME",1474538,0,0,"2018-12","2018"," ME","Bar Harbor","23009","Hancock"
"949","0115","CALAIS, ME",1349415125,173481,76773,"2018-12","2018"," ME","Calais","23029","Washington"
"950","0118","LIMESTONE, ME",2716822,0,0,"2018-12","2018"," ME","Limestone","23003","Aroostook"
"951","0121","ROCKLAND, ME",337848,2702,326,"2018-12","2018"," ME","Rockland","23013","Knox"
"952","0131","PORTSMOUTH, NH",782521358,52326998,11277007,"2018-12","2018"," NH","Portsmouth","33015","Rockingham"
"953","0132","BELFAST, ME",43842,0,0,"2018-12","2018"," ME","Belfast","23027","Waldo"
"954","0152","SEARSPORT, ME",23923675,69271,32189,"2018-12","2018"," ME","Searsport","23027","Waldo"
"955","0401","BOSTON, MA",1264116793,962539228,833473644,"2018-12","2018"," MA","Boston","25021","Norfolk"
"956","0402","SPRINGFIELD, MA",16170888,0,0,"2018-12","2018"," MA","Springfield","25013","Hampden"
"957","0403","WORCESTER, MA",71552418,249269,251036,"2018-12","2018"," MA","Worcester","25027","Worcester"
"958","0404","GLOUCESTER, MA",940927,888743,673644,"2018-12","2018"," MA","Gloucester","25009","Essex"
"959","0405","NEW BEDFORD, MA",410358,374667,38227,"2018-12","2018"," MA","New Bedford","25005","Bristol"
"960","0406","PLYMOUTH, MA",84621,84621,5107,"2018-12","2018"," MA","Plymouth","25023","Plymouth"
"961","0407","FALL RIVER, MA",251504,185279,15675,"2018-12","2018"," MA","Fall River","44005","Newport"
"962","0408","SALEM, MA",397463,391456,124718,"2018-12","2018"," MA","Salem","25009","Essex"
"963","0410","BRIDGEPORT, CT",3430991,15690,648,"2018-12","2018"," CT","Bridgeport","09001","Fairfield"
"964","0411","HARTFORD, CT",226354501,382972,79807,"2018-12","2018"," CT","Hartford","09003","Hartford"
"965","0412","NEW HAVEN, CT",66660702,6000,6359,"2018-12","2018"," CT","New Haven","09009","New Haven"
"966","0413","NEW LONDON, CT",172517,128936,38817,"2018-12","2018"," CT","New London","09011","New London"
"967","0501","NEWPORT, RI",17851709,640399,91915,"2018-12","2018"," RI","Newport","44005","Newport"
"968","0502","PROVIDENCE, RI",342900714,11560286,33834065,"2018-12","2018"," RI","Providence","44007","Providence"
"969","0701","OGDENSBURG, NY",660081759,0,0,"2018-12","2018"," NY","Ogdensburg","36089","St. Lawrence"
"970","0704","MASSENA, NY",261977907,12876,19724,"2018-12","2018"," NY","Massena","36089","St. Lawrence"
"971","0706","CAPE VINCENT, NY",1105153,0,0,"2018-12","2018"," NY","Cape Vincent","36045","Jefferson"
"972","0708","ALEXANDRIA BAY, NY",7116642484,8602100,1289723,"2018-12","2018"," NY","Alexandria Bay","36045","Jefferson"
"973","0714","CLAYTON, NY",1422502,36764,14996,"2018-12","2018"," NY","Clayton","36045","Jefferson"
"974","0904","OSWEGO, NY",3122370,1847672,39952,"2018-12","2018"," NY","Oswego","36075","Oswego"
"975","0901","BUFFALO-NIAGARA FALLS, NY",42302788222,241600209,23531009,"2018-12","2018"," NY","Buffalo-Niagara Falls","36029","Erie"
"976","0903","ROCHESTER, NY",14015993,404148,248836,"2018-12","2018"," NY","Rochester","36055","Monroe"
"977","0905","SODUS POINT, NY",223449,0,0,"2018-12","2018"," NY","Sodus Point","36117","Wayne"
"978","0906","SYRACUSE, NY",1677061,0,0,"2018-12","2018"," NY","Syracuse","36067","Onondaga"
"979","1001","NEW YORK, NY",34058419201,30872764177,10367027383,"2018-12","2018"," NY","New York","36005","Bronx"
"980","1002","ALBANY, NY",263098475,2625793,317712,"2018-12","2018"," NY","Albany","36001","Albany"
"981","1101","PHILADELPHIA, PA",4637314087,2483962665,535312476,"2018-12","2018"," PA","Philadelphia","42017","Bucks"
"982","1102","CHESTER, PA",2785689737,2070016971,252481427,"2018-12","2018"," PA","Chester","42045","Delaware"
"983","1103","WILMINGTON, DE",3538747675,987058750,351613169,"2018-12","2018"," DE","Wilmington","34033","Salem"
"984","1104","PITTSBURGH, PA",121904706,0,0,"2018-12","2018"," PA","Pittsburgh","42003","Allegheny"
"985","1113","GLOUCESTER CITY, NJ",80319725,77206988,78409701,"2018-12","2018"," NJ","Gloucester City","34015","Gloucester"
"986","1301","ANNAPOLIS, MD",13814197,5245662,1093006,"2018-12","2018"," MD","Annapolis","24003","Anne Arundel"
"987","1302","CAMBRIDGE, MD",83954,47414,8916,"2018-12","2018"," MD","Cambridge","24019","Dorchester"
"988","1303","BALTIMORE, MD",16735659605,6558360568,2464501078,"2018-12","2018"," MD","Baltimore","24005","Baltimore"
"989","1304","CRISFIELD, MD",61914253,0,0,"2018-12","2018"," MD","Crisfield","24039","Somerset"
"990","1401","NORFOLK-NEWPORT NEWS, VA",24572575421,21554140996,10705745075,"2018-12","2018"," VA","Norfolk-Newport News","51811","Virginia Beach"
